segment_id,city_name,admin_ward,latitude,longitude,elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,risk_labels,land_use_Commercial,land_use_Green,land_use_Industrial,land_use_Informal,land_use_Institutional,land_use_Mixed,land_use_Residential,land_use_Roads,land_use_Water,soil_group_A,soil_group_B,soil_group_C,soil_group_D,storm_drain_type_CurbInlet,storm_drain_type_GratedInlet,storm_drain_type_Manhole,storm_drain_type_OpenChannel,is_monitor
SEG-02370,"Mumbai, India",Ward D,-0.016829138863163617,0.5175075862404397,-0.8390804562614833,-1.3759040541045309,-1.2506090103489076,2.3171567787257072,1.835129649896527,ponding_hotspot|extreme_rain_history|event_2022-10-28,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SEG-02371,"Hanoi, Vietnam",District 27,0.06653260694444259,0.9323875790301603,1.8879350323314399,-0.8372285459996386,0.0711010088163934,0.5375559180668764,-0.3951776317455606,monitor,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
SEG-02372,"Hamburg, Germany",Zone I,1.3957536831435244,-0.2732887289670627,-1.006250442580097,-1.510572931130754,2.2674722965935747,-1.0693970979011727,-0.8412390880739781,low_lying,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SEG-02373,"Shanghai, China",Zone II,0.4859094769139525,1.1290367711349707,-0.7045218380999279,0.27859929221763857,0.0711010088163934,2.179923876535599,-0.3951776317455606,extreme_rain_history,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SEG-02374,"Manila, Philippines",Borough South,-0.19330592822633474,1.12278452808508,-0.686894071528545,0.14393041519141536,-1.3112153472583028,-0.18402353538434138,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
SEG-02375,"Tehran, Iran",District 22,0.6670577371744677,0.24920298735763943,0.34433027289735035,-0.7747037102374636,-0.7774133798640153,0.10372287243362885,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
SEG-02376,"Kuala Lumpur, Malaysia",Ward E,-0.6630108488523305,0.8806343066451262,1.1237713514619943,-0.014786475589490448,-0.967390935945388,-0.10876678257041057,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
SEG-02377,"Tokyo, Japan",District 23,0.6626624689730883,1.3581851033748629,-0.5761329382383562,-1.1787103413161328,2.1713180120738613,-0.5735879028917471,-0.8412390880739781,monitor,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
SEG-02378,"Mexico City, Mexico",Zone IV,0.0016496029324537236,-1.6450842559779097,0.02996308824102837,1.2020430203974537,-0.7366206530980761,-0.9144567244607271,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
SEG-02379,"Nairobi, Kenya",District 30,-0.8462336364275544,0.06490379693757378,0.30936853586410784,-0.7314172854790348,-1.0746175320158566,-0.516038621328153,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-02380,"Athens, Greece",Ward D,0.7593944545430918,-0.09920727556881319,0.205364713092949,-0.7506556964827806,-0.8566678204378394,0.36933494118867827,-0.6739660419508215,monitor,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
SEG-02381,"Manila, Philippines",District 25,-0.19725545085334906,1.1227992271149658,-1.1654879339415887,0.3699817444854326,2.1957936481334253,0.3206393952502528,1.835129649896527,low_lying,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SEG-02382,"Lima, Peru",Borough Central,-1.2861587432260089,-1.3657454260564912,-1.1654879339415887,1.34633110292555,-0.8543368074797858,-0.4496356041393908,-0.6739660419508215,low_lying,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SEG-02383,"Kolkata, India",District 24,0.13708948775717314,0.7129823648368288,0.9968514321480377,-1.7895298906850734,-0.6795108356257615,-0.43635500070163813,-0.6739660419508215,sparse_drainage|event_2023-12-05,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
SEG-02384,"Athens, Greece",Borough Old Town,0.7599216576152596,-0.09963415098848546,1.1328790308572088,0.6393194985378791,-1.125899817093037,1.033365113076302,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SEG-02385,"Dubai, UAE",Borough Harbor,0.23517016565016347,0.2976338137497011,0.9721725589481021,-1.197948752319879,-0.14454336175244709,-1.3128748275933013,0.4411875988702223,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
SEG-02386,"Nairobi, Kenya",Zone VII,-0.8479016126846709,0.06383309394968219,0.609628159796662,-1.5201921366326272,1.3065122046359545,0.5419827858794607,2.113918060101788,monitor,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
SEG-02387,"Delhi, India",Borough Old Town,0.381904371885442,0.5727250766988259,0.36401461223539455,0.5383178407682118,-1.3613321258564564,-0.6001491097672521,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
SEG-02388,"Chennai, India",Ward H,-0.25891178059150216,0.6113429489348435,-1.0597213345132916,0.7210827453038001,-0.8566678204378394,2.5329665845891847,1.835129649896527,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SEG-02389,"Singapore, Singapore",District 11,-0.7360951213912102,0.9066290191765173,-0.8470129512186055,1.355950308427423,-0.7890684446542835,0.6128126708808069,-0.8412390880739781,low_lying,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SEG-02390,"Shenzhen, China",Borough Old Town,0.13199600074238288,1.0367039787342425,0.02996308824102837,1.4665711716989636,0.12119211546566985,2.5329665845891847,0.4411875988702223,extreme_rain_history,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
SEG-02391,"Dubai, UAE",Zone VII,0.23654479672433396,0.29789565515119315,0.02996308824102837,0.9038476498393886,1.5197998902978644,-1.3217285632184697,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
SEG-02392,"Bogotá, Colombia",District 22,-0.6006504497622502,-1.3302371845176215,2.171154481911657,-0.582319600200002,-0.9429152998858248,0.5198484468165399,1.835129649896527,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-02393,"Delhi, India",Borough East,0.3771406015832545,0.571283716736617,0.9698221900719178,1.562763226717694,-1.1701890632960563,-0.5337460925784897,-0.3951776317455606,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
SEG-02394,"New York, USA",Zone VIII,0.872217303024104,-1.329271487174364,-0.731257284066525,2.298632447610985,1.0267906496695156,-0.347817644449955,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
SEG-02395,"Montreal, Canada",Sector 20,1.0671198520333924,-1.3235761349154203,0.02996308824102837,-0.034024886593236624,-0.45689909813163715,0.3250662630628367,2.113918060101788,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-02396,"Barcelona, Spain",Zone IX,0.9041417688028349,-0.3707956427577348,-1.037980422408586,-0.5053659561850172,-0.29722471050496174,-1.0693970979011727,-0.3951776317455606,low_lying,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
SEG-02397,"Auckland, New Zealand",District 17,-2.3010073919232323,1.8000903879846653,-0.6357735484715347,1.3655695139292967,-0.4044513065754298,-0.9808597416494895,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
SEG-02398,"Rome, Italy",Sector 24,0.9187982269559514,-0.23974238668827816,-1.1654879339415887,-0.005167270087617149,-0.519836447999086,-1.1225195116521824,-0.8412390880739781,low_lying,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
SEG-02399,"Washington DC, USA",Borough Delta,0.7989286298528677,-1.3663901338061408,0.6137413053299846,0.6345098957869426,0.4778370980478794,-0.40536692601354923,-0.8412390880739781,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
SEG-02400,"Pune, India",Zone X,-0.03473796456415914,0.5304410224732651,0.3722409033020399,0.4228873747457347,-1.0804450644109906,-1.1136657760270143,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
SEG-02401,"Doha, Qatar",Borough Central,0.24402092577806803,0.24759474499624665,0.1780416749073056,0.6826059232963078,-0.8298611714202225,-0.6754058625811827,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
SEG-02402,"Brisbane, Australia",District 25,-1.916401377002735,1.5268417471378004,0.5135568319826255,0.6537483067906887,-0.3869687093900274,-0.2991220985115292,1.835129649896527,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
SEG-02403,"Rome, Italy",Sector 2,0.9185945627550164,-0.24138273052383585,1.0532602851764628,-0.635225230460304,2.2674722965935747,-0.6399909200805094,-0.6739660419508215,monitor,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
SEG-02404,"Istanbul, Türkiye",District 7,0.8846911011821039,-0.03491957834134665,1.1960451944046637,-0.2215993938797615,-1.1410514013203856,0.06830792993295572,0.4411875988702223,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
SEG-02405,"Copenhagen, Denmark",Sector 13,1.4855021713680023,-0.23997039140078566,1.4616368774134985,5.884174813409873e-05,-1.280912178803605,-0.2637071560108561,1.835129649896527,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
SEG-02406,"New York, USA",Zone X,0.8713510141951365,-1.3282715256254272,0.5749602188729424,1.2116622258993273,-0.05363385638835447,-1.0693970979011727,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
SEG-02407,"New Orleans, USA",Zone V,0.42975494450102203,-1.5295065258521727,-0.13161942452998598,-1.9674851924697252,0.69811782258395,0.2232483033734012,-0.6739660419508215,sparse_drainage|event_2022-06-11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SEG-02408,"Manila, Philippines",Sector 20,-0.19273220723603463,1.1220518273404416,-0.5511602689288971,-1.2893312045876733,0.06641331095140886,0.14799155055947041,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
SEG-02409,"Copenhagen, Denmark",Sector 20,1.4826116780381369,-0.24158548660331433,-1.1654879339415887,1.6397168707326788,1.6060473697458495,-1.335009166656222,1.835129649896527,low_lying,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SEG-02410,"New Orleans, USA",Borough East,0.433519172799785,-1.5303134761874666,-0.4944576197909491,0.9567532800996902,1.2459058677265595,-0.4717699432023116,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
SEG-02411,"Mexico City, Mexico",District 28,-0.0036736915987393144,-1.6438446587475648,1.015948179267036,-1.5250017393835635,-0.6200700051953932,-0.46291620757714314,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
SEG-02412,"New Orleans, USA",Sector 19,0.4323139618654442,-1.531287334069985,-0.7723887393997515,-0.1975513801250789,-1.0489763894772661,-0.9985672128998262,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
SEG-02413,"Manila, Philippines",Ward K,-0.19606889618168932,1.1225417740466046,-0.6398866940048573,-0.3610778736569211,0.0711010088163934,2.5329665845891847,1.835129649896527,extreme_rain_history,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SEG-02414,"Rome, Italy",Zone VIII,0.9210522389732521,-0.2401699411050538,-0.5106164058147167,-0.6159868194565579,-0.3251968660016055,-0.7993581613335392,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
SEG-02415,"Shenzhen, China",Ward I,0.12958013746375274,1.0352531379606273,-0.7735639238378438,0.9952301021071825,-1.342684022192027,-0.46734307538972736,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-02416,"Taipei, Taiwan",Sector 20,0.22790625158442687,1.1288311230307926,-0.5261875996194381,-0.2215993938797615,0.0711010088163934,0.38704241243901516,-0.6739660419508215,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-02417,"Delhi, India",Borough South,0.3804977878701445,0.5724309452128624,-0.4700725427005361,5.884174813409873e-05,2.2674722965935747,-1.1535075863402717,2.113918060101788,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
SEG-02418,"Seoul, South Korea",Zone X,0.7431554052649102,1.1969458365431582,0.20183915977867248,-0.9863262312786711,1.031452675585623,-0.7595163510202817,-0.8412390880739781,monitor,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
SEG-02419,"Montreal, Canada",Ward D,1.0694470980642876,-1.3239734488130552,0.7738601850200452,-1.7462434659266444,0.47084405917371847,-0.27698775944860843,0.4411875988702223,sparse_drainage|event_2024-05-25,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
